average_rating,brand,category,id,name,price,primary_category,sold,total_rating,url
4.5,TP-Link,Laptop - Máy Vi Tính - Linh kiện,11816048,Thiết Bị Phát Wifi Di Động 4G LTE-Advanced TP-Link M7350 150Mbps - Hàng Chính Hãng,1469000,Thiết Bị Mạng,866,155,https://tiki.vn/thiet-bi-phat-wifi-di-dong-4g-lte-advanced-tp-link-m7350-v5-150mbps-hang-chinh-hang-p465219.html?
5.0,APC,Laptop - Máy Vi Tính - Linh kiện,49226648,Thiết bị chống sét APC PNET1GB - APC PNET1GB,520000,Thiết Bị Mạng,61,2,https://tiki.vn/thiet-bi-chong-set-apc-pnet1gb-apc-pnet1gb-p49226647.html?
4.7,UGREEN,Laptop - Máy Vi Tính - Linh kiện,59206165,Dây Cáp Mạng Ugreen CAT6 11207 (15m) - Hàng Chính Hãng,123000,Thiết Bị Mạng,80,33,https://tiki.vn/day-cap-mang-ugreen-cat6-11207-15m-hang-chinh-hang-p2045567.html?
3.5,Bitdefender,Laptop - Máy Vi Tính - Linh kiện,186391679,Phần mềm diệt virus Bitdefender Antivirus Plus 2022 - Hàng chính hãng,95000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,38,6,https://tiki.vn/phan-mem-diet-virus-bitdefender-antivirus-plus-p186391678.html?
4.8,Yeelight,Laptop - Máy Vi Tính - Linh kiện,179509250,Đèn treo màn hình Yeelight LED Screen Light Bar Pro Flagship Edition (Limited)- Dùng được màn hình monitor cong/phẳng - Hàng Chính Hãng,1630000,Linh Kiện Máy Tính - Phụ Kiện Máy Tính,101,19,https://tiki.vn/den-treo-man-hinh-yeelight-led-screen-light-bar-pro-flagship-edition-limited-dung-duoc-monitor-cong-phang-hang-chinh-hang-p179509249.html?
4.5,Prolink,Laptop - Máy Vi Tính - Linh kiện,72741595,"Bộ nguồn cấp điện liên tục UPS PROLINK 650VA (PRO700SFC) Công suất 360W, công nghệ Line Interactive tích hợp bộ AVR, sạc siêu nhanh - Hàng chính hãng",949999,Linh Kiện Máy Tính - Phụ Kiện Máy Tính,287,73,https://tiki.vn/bo-nguon-cap-dien-lien-tuc-ups-prolink-650va-pro700sfc-cong-suat-360w-cong-nghe-line-interactive-tich-hop-bo-avr-sac-sieu-nhanh-hang-chinh-hang-p72741594.html?
4.2,Dell,Laptop - Máy Vi Tính - Linh kiện,169854123,Màn hình máy tính Dell E2222H 21.5inch FullHD 10ms 60Hz VA - Hàng Chính Hãng,2240000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,23,5,https://tiki.vn/man-hinh-may-tinh-dell-e2222h-21-5-inch-va-full-hd-60hz-hang-chinh-hang-p159887307.html?
4.7,Thuận Phong,Laptop - Máy Vi Tính - Linh kiện,72042712,"(BỘ 4/6 MÀU) Mực in phun Thuận Phong TP50 (100ml) dùng cho máy in phun Epson, HP, Canon - Hàng Chính Hãng",129000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,195,46,https://tiki.vn/bo-4-6-mau-muc-in-phun-thuan-phong-tp50-100ml-dung-cho-may-in-phun-epson-hp-canon-hang-chinh-hang-p72042710.html?
5.0, AMPCOM,Laptop - Máy Vi Tính - Linh kiện,57140404,Đầu nối mạng chống sét chuẩn Cat6 RJ45 Ampcom AMCAT6BKL02 - Hàng chính hãng,99000,Thiết Bị Mạng,76,8,https://tiki.vn/dau-noi-mang-chong-set-chuan-cat6-rj45-ampcom-amcat6bkl02-hang-chinh-hang-p57140400.html?
3.9,TP-Link,Laptop - Máy Vi Tính - Linh kiện,36039128,Pin Bộ Phát Wifi 4G TP-Link M7200 - Hàng chính hãng,249000,Thiết Bị Mạng,147,28,https://tiki.vn/pin-bo-phat-wifi-4g-tp-link-m7200-hang-chinh-hang-p8240482.html?
,Orico,Laptop - Máy Vi Tính - Linh kiện,273888875,Card mở rộng ổ cứng SSD M.2 qua khe Pci-E 3.0 X4 Orico PDM2 - Hàng chính hãng,194000,Thiết Bị Lưu Trữ,1,,https://tiki.vn/card-mo-rong-o-cung-ssd-m-2-qua-khe-pci-e-3-0-x4-orico-pdm2-hang-chinh-hang-p120484511.html?
4.8,Brother,Laptop - Máy Vi Tính - Linh kiện,56015046,Máy In Nhãn Đơn Năng Brother PT-E110 - Hàng Chính Hãng,835000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,88,17,https://tiki.vn/may-in-nhan-don-nang-brother-pt-e110-hang-chinh-hang-p1402715.html?
4.7,Hynix,Laptop - Máy Vi Tính - Linh kiện,11601774,RAM Laptop Hynix 16GB DDR4 2400MHz SODIMM - Hàng Nhập Khẩu,940000,Linh Kiện Máy Tính - Phụ Kiện Máy Tính,104,32,https://tiki.vn/ram-laptop-hynix-16gb-ddr4-2400mhz-sodimm-hang-nhap-khau-p10001359.html?
4.6,TP-Link,Laptop - Máy Vi Tính - Linh kiện,127660740,Bộ Kích Sóng Wifi Repeater 300Mbps TP-Link TL-WA855RE -  Hàng Chính Hãng,299000,Thiết Bị Mạng,371,79,https://tiki.vn/bo-kich-song-wifi-repeater-300mbps-tp-link-tl-wa855re-hang-chinh-hang-p511960.html?
3.9,Huawei,Laptop - Máy Vi Tính - Linh kiện,52053396,"  USB Dcom 3G Huawei Emobile D41HW 42Mb Hàng Nhật Bản Chạy Đa Mạng, Hỗ Trợ Đổi IP - Hàng Chính Hãng",234000,Thiết Bị Mạng,69,11,https://tiki.vn/usb-dcom-3g-huawei-emobile-d41hw-42mb-hang-nhat-ban-chay-da-mang-ho-tro-doi-ip-hang-chinh-hang-p52053395.html?
4.6,QGeeM,Laptop - Máy Vi Tính - Linh kiện,123969606,"Hộp đựng ổ cứng HDD/SSD 2.5"" QGeeM Gen2|cổng USB C/3.1, Type C to SATA|SATA I II III, PS4 hỗ trợ UASP tốc độ cao 6Gbps kèm cáp Type C to USB A-Hàng Chính Hãng",211000,Thiết Bị Lưu Trữ,68,20,https://tiki.vn/hop-dung-o-cung-hdd-ssd-2-5-qgeem-gen2-cong-usb-c-3-1-type-c-to-sata-sata-i-ii-iii-ps4-ho-tro-uasp-toc-do-cao-6gbps-kem-cap-type-c-to-usb-a-hang-chinh-hang-p68600962.html?
5.0,Canon,Laptop - Máy Vi Tính - Linh kiện,31924694,Máy In Phun Canon TS707 - Hàng Chính Hãng,3490000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,9,2,https://tiki.vn/may-in-phun-canon-ts707-hang-chinh-hang-p14996837.html?
5.0,HP,Laptop - Máy Vi Tính - Linh kiện,112141099,Máy in laser đen trắng đa chức năng HP 137fnw - 4ZB84A - Hàng Chính Hãng,4600000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,17,4,https://tiki.vn/may-in-laser-den-tra-ng-da-chu-c-nang-hp-137fnw-4zb84a-hang-chinh-hang-p59502158.html?
5.0,Samsung,Laptop - Máy Vi Tính - Linh kiện,16610280,RAM PC DDR4 Samsung 8GB Bus 2666 - Hàng Nhập Khẩu,475000,Linh Kiện Máy Tính - Phụ Kiện Máy Tính,295,62,https://tiki.vn/ram-pc-ddr4-samsung-8gb-bus-2666-hang-nhap-khau-p16610279.html?
3.5,Orico,Laptop - Máy Vi Tính - Linh kiện,63158160,"Khay Ổ cứng Laptop (Caddy Bay) mỏng 9,5mm Orico M95SS - Hàng Chính Hãng",149000,Thiết Bị Lưu Trữ,6,2,https://tiki.vn/khay-o-cung-laptop-caddy-bay-mong-9-5mm-orico-m95ss-hang-chinh-hang-p55843196.html?
4.8,VENTION,Laptop - Máy Vi Tính - Linh kiện,70689207,Dây mạng bấm sẵn 2 đầu Cat6 UTP Patch Cords VENTION dài 1.5m đến 5m - Hàng chính hãng,30000,Thiết Bị Mạng,201,20,https://tiki.vn/day-mang-bam-san-2-dau-cat6-utp-patch-cords-vention-dai-1-5m-den-5m-hang-chinh-hang-p70689205.html?
,TP-Link,Laptop - Máy Vi Tính - Linh kiện,202771630,"Switch TP-Link TL-SG108 Gigabit Hàng Chính Hãng - 8 cổng RJ45 10/100/1000Mbps, Vỏ Kim Loại",595000,Thiết Bị Mạng,25,,https://tiki.vn/switch-tp-link-tl-sg108-gigabit-hang-chinh-hang-8-cong-rj45-10-100-1000mbps-vo-kim-loai-p174257120.html?
5.0,Deli,Laptop - Máy Vi Tính - Linh kiện,191389867,"Giấy In Nhiệt K57 phi 30 6m /K57 phi 50 17 m Deli - 3 Lớp Dẻo Dai - In Hóa Đơn Máy Tính Tiền Siêu Thị, Cửa Hàng Tiện Lợi, Mã Vạch, Logo, Báo Giá Không Phai Mực - Hàng Chính Hãng - 11760 / 11761",4800,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,30,3,https://tiki.vn/giay-in-nhiet-k57-phi-30-6m-k57-phi-50-17-m-deli-3-lop-deo-dai-in-hoa-don-sieu-thi-cua-hang-tien-loi-ma-vach-logo-bao-gia-khong-phai-muc-11760-11761-p120553752.html?
5.0,Kingston,Laptop - Máy Vi Tính - Linh kiện,133823300,Ổ cứng SSD Kingston A400 SATA III 480GB SA400S37/480G - Hàng Chính Hãng,990000,Thiết Bị Lưu Trữ,18,2,https://tiki.vn/o-cung-ssd-kingston-a400-sata-iii-480gb-sa400s37-480g-hang-chinh-hang-p12108488.html?
5.0,INKTEC,Laptop - Máy Vi Tính - Linh kiện,107110765,Mực in phun Inktec dùng cho máy in phun màu Epson - Loại 1 lít (1.000ml) - Mực nước inktec Hàng chính hãng ,185000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,121,16,https://tiki.vn/muc-nuoc-inktec-dung-cho-may-in-phun-mau-epson-loai-1-lit-1-000ml-hang-chinh-hang-p26061584.html?
,DATALOGIC,Laptop - Máy Vi Tính - Linh kiện,13453121,Máy Quét Mã Vạch Datalogic QW2100 - Hàng chính hãng,1050000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,7,,https://tiki.vn/may-quet-ma-vach-datalogic-qw2100-hang-chinh-hang-p2086087.html?
5.0,APC,Laptop - Máy Vi Tính - Linh kiện,88029526,"Bộ lưu điện APC: EASY UPS BV 1000VA, AVR, Universal Outlet, 230V - BV1000I-MS - Chính Hãng",2190000,Linh Kiện Máy Tính - Phụ Kiện Máy Tính,2,1,https://tiki.vn/bo-luu-dien-apc-easy-ups-bv-1000va-avr-universal-outlet-230v-bv1000i-ms-chinh-hang-p41218099.html?
5.0,Canon,Laptop - Máy Vi Tính - Linh kiện,26417158,Mực In Canon PG-89 Cho Máy In Canon Pixma E560 - Hàng Chính Hãng,410000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,90,7,https://tiki.vn/muc-in-canon-pg-89-cho-may-in-canon-pixma-e560-hang-chinh-hang-p491442.html?
4.6,HA,Laptop - Máy Vi Tính - Linh kiện,71893665,"Bộ hai lọ mực HA140g - Nạp ( đổ )  cho máy in Canon 2900, 3000, 3300, 3500, 4122, 4150, 4350, 4320, 4680 / HP 1010, 1019, 1012, 1015, 1018, 1020, 1022, 1319, 3030 ,3050, 3055 /5200",68000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,310,47,https://tiki.vn/bo-hai-lo-muc-ha140g-nap-do-cho-may-in-canon-2900-3000-3300-3500-4122-4150-4350-4320-4680-hp-1010-1019-1012-1015-1018-1020-1022-1319-3030-3050-3055-5200-p71893664.html?
4.5,Premium,Laptop - Máy Vi Tính - Linh kiện,46212004,Hộp Mực Premium TN2385/ TN2325 Cho Máy In Brother HL-2360/2361 - Hàng Nhập Khẩu,115000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,140,18,https://tiki.vn/hop-muc-premium-tn2385-tn2325-cho-may-in-brother-hl-2360-2361-hang-nhap-khau-p42561594.html?
4.6,Mercusys,Laptop - Máy Vi Tính - Linh kiện,120833309,Bộ Chia Mạng 8 Cổng Mercusys MS108 (10/100Mbps) - Hàng Chính Hãng,159000,Thiết Bị Mạng,132,11,https://tiki.vn/bo-chia-mang-8-cong-mercusys-ms108-10-100mbps-hang-chinh-hang-p709035.html?
4.5,Viet Toner,Laptop - Máy Vi Tính - Linh kiện,169643049,"Hộp mực in 107A/W1107A (full chip) hàng chính hãng Viettoner dùng cho máy in HP LaserJet 107a, 107w, 135a, 135w, 137a, 137w - Cartridge 107A/W1107A mới 100% [Fullbox]",285000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,47,5,https://tiki.vn/hop-muc-in-107a-w1107a-full-chip-hang-chinh-hang-viettoner-dung-cho-may-in-hp-laserjet-107a-107w-135a-135w-137a-137w-cartridge-107a-w1107a-moi-100-fullbox-p165177374.html?
4.5,Thuận Phong,Laptop - Máy Vi Tính - Linh kiện,3556015,(Bộ 10 chai) Mực đổ Thuận Phong TP03 dùng cho máy in HP / Canon - Hàng Chính Hãng,285000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,126,17,https://tiki.vn/bo-10-chai-muc-do-thuan-phong-tp03-dung-cho-may-in-hp-canon-hang-chinh-hang-p3556013.html?
,MT-VIKI,Laptop - Máy Vi Tính - Linh kiện,55189054,Bộ chia sẻ máy in 1 ra 2 cổng USB chính hãng MT-VIKI MT-1A2B-CF,62500,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,,,https://tiki.vn/bo-chia-se-may-in-1-ra-2-cong-usb-chinh-hang-mt-viki-mt-1a2b-cf-p26299887.html?
4.5,Viet Toner,Laptop - Máy Vi Tính - Linh kiện,194102607,Hộp mực máy in HP M130a / M130fn / M130fw / M130nw (hàng nhập khẩu) - Cartridge CF217A - 17A mới 100% [Full Box],135000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,21,2,https://tiki.vn/hop-muc-may-in-hp-m130a-m130fn-m130fw-m130nw-hang-chinh-hang-viettoner-cartridge-cf217a-moi-100-full-box-p194102606.html?
5.0,Kaspersky,Laptop - Máy Vi Tính - Linh kiện,14015700,Kaspersky Anti Virus Cho 1 Máy Tính - KAV1U - Hàng chính hãng,180000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,5,1,https://tiki.vn/kaspersky-anti-virus-cho-1-may-tinh-kav1u-hang-chinh-hang-p561957.html?
,HI PC,Laptop - Máy Vi Tính - Linh kiện,195556852,Bàn phím dành cho laptop Lenovo G480 G480A G485 G485A - Hàng Nhập Khẩu mới 100%,228900,Linh Kiện Máy Tính - Phụ Kiện Máy Tính,3,,https://tiki.vn/ban-phim-danh-cho-laptop-lenovo-g480-g480a-g485-g485a-p137169714.html?
5.0,Silicon Power,Laptop - Máy Vi Tính - Linh kiện,173982702,Ổ cứng Silicon Power M.2 2280 PCIe SSD A60 128GB - Hàng chính hãng,470000,Thiết Bị Lưu Trữ,8,2,https://tiki.vn/o-cung-silicon-power-m-2-2280-pcie-ssd-a60-128gb-hang-chinh-hang-p173982699.html?
4.8,TP-Link,Laptop - Máy Vi Tính - Linh kiện,203049325,Bộ Chia Tín Hiệu Switch TP-Link LS1008G Để Bàn 8 Cổng 10/100/1000Mbps - Hàng Chính Hãng,439000,Thiết Bị Mạng,68,5,https://tiki.vn/bo-chia-tin-hieu-switch-tp-link-ls1008g-de-ban-8-cong-10-100-1000mbps-hang-chinh-hang-p191829340.html?
5.0,Silicon Power,Laptop - Máy Vi Tính - Linh kiện,173996536,Ổ cứng Silicon Power M.2 2280 PCIe SSD A60 256GB - Hàng chính hãng,635000,Thiết Bị Lưu Trữ,13,3,https://tiki.vn/o-cung-silicon-power-m-2-2280-pcie-ssd-a60-256gb-hang-chinh-hang-p173996535.html?
5.0,Viewsonic,Laptop - Máy Vi Tính - Linh kiện,71140952,Man Hình ViewSonic VA2432-H - Hàng Chính Hãng,2680000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,35,14,https://tiki.vn/man-hinh-viewsonic-va2432-h-hang-chinh-hang-p56251562.html?
5.0,VENTION,Laptop - Máy Vi Tính - Linh kiện,74883592,"Dây cáp mạng hai đầu đúc sẵn CAT8 SSTP VENTION tròn, dài 1m đến 20m IKAB - Hàng chính hãng",89000,Thiết Bị Mạng,272,43,https://tiki.vn/day-cap-mang-hai-dau-duc-san-cat8-sstp-vention-tron-dai-1m-den-20m-ikab-hang-chinh-hang-p74883580.html?
5.0,Brother,Laptop - Máy Vi Tính - Linh kiện,70026789,Nhãn In Tiêu Chuẩn TZE Brother Tze-231 Chữ Đen Trên Nền Trắng (12mm) - Hàng chính hãng,334050,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,19,3,https://tiki.vn/nhan-in-tieu-chuan-tze-brother-tze-231-chu-den-tren-nen-trang-12mm-hang-chinh-hang-p1403987.html?
5.0,Focusrite,Laptop - Máy Vi Tính - Linh kiện,73199682,Focusrite Scarlett Solo Gen 3 Sound Card Âm Thanh Hàng Chính Hãng - Focus USB Audio Interface SoundCard (3rd - Gen3) - Kèm Móng Gẩy DreamMaker,2850000,Linh Kiện Máy Tính - Phụ Kiện Máy Tính,160,56,https://tiki.vn/focusrite-scarlett-solo-gen-3-sound-card-am-thanh-hang-chinh-hang-focus-usb-audio-interface-soundcard-3rd-gen3-kem-mong-gay-dreammaker-p73199681.html?
5.0,KingSpec,Laptop - Máy Vi Tính - Linh kiện,164250804,Ổ cứng SSD KingSpec M2 PCIe NVMe | NE - Hàng Chính Hãng,598000,Thiết Bị Lưu Trữ,26,6,https://tiki.vn/o-cung-ssd-kingspec-m2-pcie-nvme-ne-hang-chinh-hang-p164250802.html?
4.5,Canon,Laptop - Máy Vi Tính - Linh kiện,2901373,Máy In Phun Màu Canon Pixma G1010 - Hàng Chính Hãng,2590000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,1228,212,https://tiki.vn/may-in-phun-mau-canon-pixma-g1010-hang-chinh-hang-p2901371.html?
5.0,Xiaomi,Laptop - Máy Vi Tính - Linh kiện,141774446,Màn hình vi tính Xiaomi Mi Desktop Monitor 23.8 inch 1C BHR4510GL RMMNT238NF - Hàng chính hãng,2119000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,61,15,https://tiki.vn/man-hinh-vi-tinh-xiaomi-mi-desktop-monitor-23-8-inch-1c-bhr4510gl-rmmnt238nf-hang-chinh-hang-p141774444.html?
5.0,HuQu,Laptop - Máy Vi Tính - Linh kiện,191653722,"Quạt Tản Nhiệt Game Thủ Huqu Công Suất Lớn ,Làm Mát Bán Dẫn HQ-P20-Hàng Chính Hãng ",336000,Linh Kiện Máy Tính - Phụ Kiện Máy Tính,20,4,https://tiki.vn/quat-tan-nhiet-game-thu-huqu-cong-suat-lon-lam-mat-ban-dan-hq-p20-hang-chinh-hang-p191653714.html?
4.2,Deli,Laptop - Máy Vi Tính - Linh kiện,273056285,Máy In Đơn Hàng Khổ A6/A7 Hóa Đơn Chuyên Dùng Tmđt Deli -1 Đơn Mỗi Giây - Phụ Kiện Máy In - DL760 DL770 - Hàng Chính Hãng,1199000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,48,14,https://tiki.vn/may-in-hoa-don-chuyen-dung-tmdt-deli-1-don-moi-giay-phu-kien-may-in-dl-770d-15208-p88790505.html?
4.7,SanDisk,Laptop - Máy Vi Tính - Linh kiện,59104775,USB SanDisk CZ600 - USB 3.0 - Hàng Chính Hãng,139000,Thiết Bị Lưu Trữ,216,10,https://tiki.vn/usb-sandisk-cz600-32gb-usb-3-0-hang-chinh-hang-p134641513.html?
4.3,SanDisk,Laptop - Máy Vi Tính - Linh kiện,73109378,USB SanDisk CZ50 16GB – USB 2.0 – Hàng Chính Hãng,129000,Thiết Bị Lưu Trữ,69,7,https://tiki.vn/usb-sandisk-cz50-16gb-usb-2-0-hang-chinh-hang-p4953361.html?
5.0,Samsung,Laptop - Máy Vi Tính - Linh kiện,79267422,Ổ cứng SSD Samsung 980 Pro PCIe Gen 4.0 x4 NVMe V-NAND M.2 2280 500GB - Hàng Nhập Khẩu,2150000,Thiết Bị Lưu Trữ,32,10,https://tiki.vn/o-cu-ng-ssd-samsung-980-pro-pcie-gen-4-0-x4-nvme-v-nand-m-2-2280-500gb-ha-ng-nha-p-kha-u-p79267421.html?
4.5,Dalite,Laptop - Máy Vi Tính - Linh kiện,130062054,"MÀN CHIẾU ĐIỆN TREO TƯỜNG TỰ ĐỘNG CÓ REMOTE 120 INCH - 2,13MX2,13M - P84ES HÀNG NHẬP KHẨU",1260000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,34,7,https://tiki.vn/man-chieu-dien-treo-tuong-tu-dong-co-remote-120-inch-2-13mx2-13m-p84es-hang-nhap-khau-p208120467.html?
5.0,Samsung,Laptop - Máy Vi Tính - Linh kiện,196988057,Ổ Cứng gắn trong SSD Samsung 980 PCIe NVMe V-NAND M.2 2280 500GB MZ-V8V500BW  Hàng Nhập Khẩu,1590000,Thiết Bị Lưu Trữ,21,4,https://tiki.vn/o-cung-gan-trong-ssd-samsung-980-pcie-nvme-v-nand-m-2-2280-250gb-mz-v8v500bw-ha-ng-nha-p-kha-u-p196988056.html?
3.9,Xprinter,Laptop - Máy Vi Tính - Linh kiện,44321497,"Máy in hóa đơn, in bill Xprinter XP-58U ( khổ 58mm) - Nhập khẩu",610000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,185,32,https://tiki.vn/may-in-hoa-don-in-bill-xprinter-xp-58u-kho-58mm-nhap-khau-p13862477.html?
4.7,HA,Laptop - Máy Vi Tính - Linh kiện,71062305,"Bộ sản phẩm 5 lọ mực nạp ( mực đổ ) thương hiệu HA dùng cho hộp mực máy in Canon 2900/ 3300/ 251/ 251, 252, 253, 411, 5870, 5980, 6300, 6650, 6670, 6680/ HP 1010/1020/ HP 400, 401, 425, 2035, 2050, 2055, - Hàng nhập khẩu",175000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,656,111,https://tiki.vn/bo-san-pham-5-lo-muc-nap-muc-do-thuong-hieu-ha-dung-cho-hop-muc-may-in-canon-2900-3300-251-canon-251-252-253-411-5870-5980-6300-6650-6670-6680-hp-1010-1020-hp-400-401-425-2035-2050-2055-hang-nhap-khau-p71062304.html?
5.0,TP-Link,Laptop - Máy Vi Tính - Linh kiện,86145703,Bộ Chia Tín Hiệu TP-Link LS105G Switch Để Bàn 5 Cổng 10/100/1000Mbps - Hàng Chính Hãng,399000,Thiết Bị Mạng,292,63,https://tiki.vn/bo-chia-tin-hieu-tp-link-ls105g-switch-de-ban-5-cong-10-100-1000mbps-hang-chinh-hang-p24633993.html?
4.5,Brother,Laptop - Máy Vi Tính - Linh kiện,100596172,Máy scan Brother DS-740D - Hàng chính hãng,3396250,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,36,9,https://tiki.vn/may-scan-brother-ds-740d-hang-chinh-hang-p100596171.html?
5.0,Jabra,Laptop - Máy Vi Tính - Linh kiện,74309856,Bộ loa hội nghị Jabra Speak 410 - Hàng Chính Hãng,2369400,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,111,27,https://tiki.vn/thie-t-bi-ho-i-nghi-truye-n-hi-nh-jabra-speak-410-chinh-hang-p74309855.html?
,Seagate,Laptop - Máy Vi Tính - Linh kiện,194209834,"Ổ Cứng Di Động HDD Seagate One Touch 1TB 2.5"" USB 3.0 + Phục Hồi Dữ Liệu Rescue_Hàng chính hãng",1949000,Thiết Bị Lưu Trữ,7,,https://tiki.vn/o-cung-di-dong-hdd-seagate-one-touch-1tb-2-5-usb-3-0-phuc-hoi-du-lieu-rescue-p172960109.html?
5.0,TP-Link,Laptop - Máy Vi Tính - Linh kiện,174257276,Switch TP-Link TL-SG1016D 16 Port Gigabit Hàng Chính Hãng,1430000,Thiết Bị Mạng,12,2,https://tiki.vn/switch-tp-link-tl-sg1016d-16-port-gigabit-hang-chinh-hang-p174257275.html?
5.0,Provision,Laptop - Máy Vi Tính - Linh kiện,179750205,{XẢ KHO} Màn hình Provision 22 INCH- Độ phân giải Full HD  Hình ảnh đẹp sắc nét - HÀNG CHÍNH HÃNG ,1460000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,26,4,https://tiki.vn/xa-kho-man-hinh-provision-22-inch-do-phan-giai-full-hd-hinh-anh-dep-sac-net-hang-chinh-hang-p179750204.html?
5.0,HP,Laptop - Máy Vi Tính - Linh kiện,189080345,Máy in Laser Trắng Đen HP 107A - Hàng chính hãng,2690000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,29,5,https://tiki.vn/may-in-laser-trang-den-hp-107a-p125582349.html?
,VietTech,Laptop - Máy Vi Tính - Linh kiện,274149686,"Bộ máy tính để bàn Viettech chuyên Văn phòng, Học tập Core i5 3470 siêu mạnh, ổ cứng SSD điện tử siêu nhanh, màn 20 inch MỚI FULL HỘP - Hàng nhập khẩu",3638000,PC - Máy Tính Bộ,,,https://tiki.vn/bo-may-tinh-de-ban-viettech-chuyen-van-phong-hoc-tap-core-i5-3470-sieu-manh-o-cung-ssd-dien-tu-sieu-nhanh-man-20-inch-moi-full-hop-hang-nhap-khau-p52850326.html?
3.4,SanDisk,Laptop - Máy Vi Tính - Linh kiện,58734657,USB 3.1 SanDisk Ultra Luxe CZ74 150MB/s (Bạc) - Hàng Chính Hãng,249000,Thiết Bị Lưu Trữ,48,5,https://tiki.vn/usb-3-1-sandisk-ultra-luxe-cz74-64gb-150mb-s-bac-hang-chinh-hang-p134583939.html?
4.7,iGate,Laptop - Máy Vi Tính - Linh kiện,184668992,Hệ thống WiFi Mesh VNPT Technology iGate EW12ST (1-pack) chuẩn AC tốc độ cao hàng chính hãng,780000,Thiết Bị Mạng,11,3,https://tiki.vn/he-thong-wifi-mesh-vnpt-technology-igate-ew12st-1-pack-chuan-ac-hieu-nang-vuot-troi-hang-viet-nam-chinh-hang-p184668991.html?
5.0,UGREEN,Laptop - Máy Vi Tính - Linh kiện,253165929,Dây mạng bấm sẵn 2 đầu Cat6 UTP Patch Cords dài 10M UGREEN NW102 11205 - Hàng chính hãng,94500,Thiết Bị Mạng,5,1,https://tiki.vn/day-mang-bam-san-2-dau-cat6-utp-patch-cords-dai-10m-ugreen-nw102-11205-hang-chinh-hang-p6403989.html?
4.8,TP-Link,Laptop - Máy Vi Tính - Linh kiện,186634759,Bộ Phát Wifi 6 TP-Link Archer AX72 Gigabit Băng Tần Kép AX5400 - Hàng Chính Hãng,1999000,Thiết Bị Mạng,16,5,https://tiki.vn/bo-phat-wifi-6-tp-link-archer-ax72-gigabit-bang-tan-kep-ax5400-hang-chinh-hang-p186634758.html?
4.6,JONSBO,Laptop - Máy Vi Tính - Linh kiện,53334727,Cây Đỡ Chống Xệ Card VGA Jonsbo VC-2 - Hàng nhập khẩu,179000,Linh Kiện Máy Tính - Phụ Kiện Máy Tính,58,13,https://tiki.vn/cay-do-chong-xe-card-vga-jonsbo-vc-2-hang-nhap-khau-p20441353.html?
,Hikvision,Laptop - Máy Vi Tính - Linh kiện,196230852,"Màn Hình Không Viền HIKVISION DS-D5022FN-C 21.5"" FHD 60Hz - Hàng Chính Hãng",1690000,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,1,,https://tiki.vn/man-hinh-khong-vien-hikvision-ds-d5022fn-c-21-5-fhd-60hz-hang-chinh-hang-p182095566.html?
5.0,KingMax,Laptop - Máy Vi Tính - Linh kiện,7067795,RAM Laptop Kingmax 8GB 2400 DDR4 - Hàng Chính Hãng,585000,Linh Kiện Máy Tính - Phụ Kiện Máy Tính,45,9,https://tiki.vn/ram-laptop-kingmax-8gb-2400-ddr4-hang-chinh-hang-p7067793.html?
